entry_ts,exit_ts,direction,entry_price,entry_exec_price,exit_price,exit_exec_price,exit_candle_high,exit_candle_low,hit_stop,hit_target,stop_loss,target_price,exit_reason,quantity,gross_pnl,fees,net_pnl,rr_ratio,atr,htf_bias
2025-10-24 07:00:00+00:00,2025-10-24 09:15:00+00:00,SHORT,111128.4,111106.17431999999,111374.36309999999,111396.63797261998,111420.1,111290.1,True,False,111374.36309999999,109377.0,STOP_LOSS,0.001,-0.2904636526199902,0.11125140614630999,-0.4017150587663002,7.120580282164438,239.02496298711253,neutral
2025-10-27 08:00:00+00:00,2025-10-27 08:15:00+00:00,SHORT,115424.0,115400.9152,115539.5241,115562.63200482,115558.0,115117.9,True,False,115539.5241,113914.0,STOP_LOSS,0.001,-0.16171680481999648,0.11548177360241,-0.27719857842240647,13.070865732778392,243.03892736925076,neutral
2025-10-30 08:00:00+00:00,2025-10-30 13:30:00+00:00,SHORT,110811.0,110788.83780000001,107979.9,108001.49597999999,108453.6,107377.3,False,True,111075.86489999999,107979.9,TAKE_PROFIT,0.001,2.787341820000016,0.10939516689,2.677946653110016,10.68884552086802,425.04479520846695,bearish
2025-10-31 15:15:00+00:00,2025-10-31 16:45:00+00:00,SHORT,110386.9,110364.82261999999,109147.2,109169.02944,109667.7,108645.9,False,True,110715.10449999999,109147.2,TAKE_PROFIT,0.001,1.1957931799999932,0.10976692603,1.0860262539699932,3.7772181673317253,444.2929310993112,bearish
2025-11-01 05:00:00+00:00,2025-11-01 05:30:00+00:00,SHORT,110004.8,109982.79904,110226.7166,110248.76194332,110290.0,109963.2,True,False,110226.7166,109335.8,STOP_LOSS,0.001,-0.26596290332000355,0.11011578049166001,-0.37607868381166354,3.0146460427025716,213.32663523602113,neutral
2025-11-01 14:15:00+00:00,2025-11-01 15:00:00+00:00,LONG,109810.1,109832.06202,110170.5,110148.4659,110266.7,109822.4,False,True,109661.12909999999,110170.5,TAKE_PROFIT,0.001,0.31640387999999803,0.10999026396,0.20641361603999803,2.4192644335233147,152.72833661110053,neutral
2025-11-01 17:15:00+00:00,2025-11-01 17:30:00+00:00,SHORT,110140.8,110118.77184,110280.6705,110302.72663409999,110284.9,110131.1,True,False,110280.6705,109654.2,STOP_LOSS,0.001,-0.183954794099991,0.11021074923705,-0.294165543337041,3.4789322980903097,177.17314641399588,neutral
2025-11-01 17:45:00+00:00,2025-11-01 18:45:00+00:00,SHORT,110144.1,110122.07118000001,110280.6705,110302.72663409999,110289.4,110178.8,True,False,110280.6705,109654.2,STOP_LOSS,0.001,-0.18065545409997869,0.11021239890705001,-0.29086785300702866,3.5871582808882962,172.87480481614853,neutral
2025-11-02 09:30:00+00:00,2025-11-02 11:15:00+00:00,SHORT,110580.0,110557.884,110803.69299999998,110825.85373859998,110819.7,110585.7,True,False,110803.69299999998,109828.0,STOP_LOSS,0.001,-0.26796973859997525,0.11069186886929999,-0.37866160746927524,3.3617502559313492,189.34919705350197,neutral
2025-11-02 22:45:00+00:00,2025-11-02 23:00:00+00:00,LONG,109833.9,109855.86678,110288.5,110266.4423,110389.6,109833.9,False,True,109607.283,110288.5,TAKE_PROFIT,0.001,0.41057551999999853,0.11006115454000001,0.30051436545999854,2.0060277913837403,177.2503983031272,bullish
2025-11-03 12:30:00+00:00,2025-11-03 13:30:00+00:00,SHORT,107802.9,107781.33941999999,107967.9601,107989.55369202,107980.6,107643.6,True,False,107967.9601,106366.9,STOP_LOSS,0.001,-0.20821427202000634,0.10788544655601,-0.3160997185760163,8.699861444407091,321.3533326725761,neutral
2025-11-03 15:00:00+00:00,2025-11-03 15:15:00+00:00,SHORT,107593.9,107572.38122,106823.0,106844.3646,107593.9,103000.0,False,True,107967.9601,106823.0,TAKE_PROFIT,0.001,0.7280166199999949,0.10720837291,0.6208082470899949,2.060898770010459,345.64985408731616,neutral
2025-11-05 04:15:00+00:00,2025-11-05 04:30:00+00:00,SHORT,101542.7,101522.39146,101879.47769999999,101899.85359553999,102072.6,101532.8,True,False,101879.47769999999,98956.8,STOP_LOSS,0.001,-0.3774621355399868,0.10171112252777,-0.4791732580677568,7.678358751188275,537.547071930875,neutral
2025-11-06 01:30:00+00:00,2025-11-06 02:00:00+00:00,LONG,103274.1,103294.75482,103149.5472,103128.91729056,103355.1,102914.9,True,False,103149.5472,104475.2,STOP_LOSS,0.001,-0.165837529440003,0.10321183605528,-0.269049365495283,9.643299869613077,330.5511832720301,neutral
2025-11-06 02:30:00+00:00,2025-11-06 04:45:00+00:00,LONG,103291.8,103312.45836,104037.9,104017.09242,104150.9,103821.0,False,True,103149.5472,104037.9,TAKE_PROFIT,0.001,0.7046340599999967,0.10366477539,0.6009692846099968,5.244887974085436,343.14792652625124,neutral
2025-11-07 10:30:00+00:00,2025-11-07 10:45:00+00:00,LONG,100854.4,100874.57087999998,100605.8934,100585.77222132,100857.7,100511.1,True,False,100605.8934,102237.9,STOP_LOSS,0.001,-0.2887986586799816,0.10073017155066,-0.3895288302306416,5.567256563809722,275.4374122527689,neutral
2025-11-08 08:30:00+00:00,2025-11-08 08:45:00+00:00,LONG,102522.2,102542.70444,102411.1863,102390.70406274,102586.7,102384.1,True,False,102411.1863,104000.0,STOP_LOSS,0.001,-0.152000377260003,0.10246670425137,-0.254467081511373,13.31187051688267,255.65504319352482,neutral
2025-11-08 12:15:00+00:00,2025-11-08 13:00:00+00:00,LONG,101919.3,101939.68386,101757.2409,101736.88945182001,102010.6,101674.3,True,False,101757.2409,102586.7,STOP_LOSS,0.001,-0.20279440817999422,0.10183828665591002,-0.30463269483590427,4.118250687557811,251.6914957853906,neutral
2025-11-08 14:30:00+00:00,2025-11-08 15:00:00+00:00,LONG,101894.6,101914.97892000001,101757.2409,101736.88945182001,101869.5,101708.5,True,False,101757.2409,102586.7,STOP_LOSS,0.001,-0.1780894681799982,0.10182593418591002,-0.27991540236590823,5.038617754484295,257.4514948466654,neutral
2025-11-10 17:45:00+00:00,2025-11-10 18:00:00+00:00,LONG,105900.0,105921.18,105764.13,105742.97717400001,106001.8,105643.1,True,False,105764.13,106515.9,STOP_LOSS,0.001,-0.1782028259999788,0.105832078587,-0.2840349045869788,4.533009494369731,343.5666427277144,bullish
2025-11-16 04:30:00+00:00,2025-11-16 04:45:00+00:00,SHORT,95589.8,95570.68204,95693.1976,95712.33623952,95732.0,95563.2,True,False,95693.1976,94811.1,STOP_LOSS,0.001,-0.14165419951999503,0.09564150913976,-0.23729570865975502,7.531122579247707,224.6221098330095,bearish
2025-11-16 22:45:00+00:00,2025-11-16 23:00:00+00:00,LONG,94080.1,94098.91602,93623.9823,93605.25750354001,94094.6,92977.0,True,False,93623.9823,96522.4,STOP_LOSS,0.001,-0.4936585164599965,0.09385208676177001,-0.5875106032217665,5.354538970971692,1082.629852390636,neutral
2025-11-17 14:30:00+00:00,2025-11-17 14:45:00+00:00,LONG,95042.9,95061.90857999999,94727.178,94708.23256440001,95418.6,94408.9,True,False,94727.178,95783.4,STOP_LOSS,0.001,-0.35367601559998,0.0948850705722,-0.44856108617218005,2.3454178042708884,427.8133495123625,bullish
2025-11-18 08:30:00+00:00,2025-11-18 08:45:00+00:00,LONG,91251.1,91269.35022000001,91091.51729999999,91073.29899653999,91281.2,91083.4,True,False,91091.51729999999,92239.5,STOP_LOSS,0.001,-0.19605122346001735,0.09117132460826999,-0.28722254806828734,6.1936538233775345,422.86987167984535,neutral
2025-11-19 16:00:00+00:00,2025-11-19 16:15:00+00:00,LONG,90056.3,90074.31126,89908.6014,89890.61967972,90125.4,89550.8,True,False,89908.6014,93324.8,STOP_LOSS,0.001,-0.18369158028000676,0.08998246546986,-0.27367404574986676,22.129525939988095,800.7298733868389,neutral
2025-11-20 05:15:00+00:00,2025-11-20 15:45:00+00:00,SHORT,92583.0,92564.4834,89998.6,90016.59972,90498.9,89750.9,False,True,92772.88019999999,89998.6,TAKE_PROFIT,0.001,2.547883679999999,0.09129054156000001,2.4565931384399993,13.610687159589034,331.8695371757253,neutral
2025-11-21 05:00:00+00:00,2025-11-21 05:30:00+00:00,LONG,86058.0,86075.2116,85924.989,85907.8040022,86167.2,85751.2,True,False,85924.989,88071.2,STOP_LOSS,0.001,-0.16740759779998918,0.08599150780110001,-0.2533991056010892,15.135590289525064,595.0085154196596,neutral
2025-11-21 05:45:00+00:00,2025-11-21 06:00:00+00:00,LONG,86067.2,86084.41343999999,85924.989,85907.8040022,86101.5,85727.7,True,False,85924.989,88071.2,STOP_LOSS,0.001,-0.17660943779998342,0.0859961087211,-0.2626055465210834,14.091736926117253,529.528027834181,neutral
2025-11-23 05:15:00+00:00,2025-11-23 06:00:00+00:00,SHORT,86168.8,86151.56624,86286.2,86303.45723999999,86412.4,86226.6,True,False,86286.2,84175.0,STOP_LOSS,0.001,-0.1518909999999887,0.08622751174,-0.23811851173998871,16.982964224873097,285.0621108035531,neutral
2025-11-23 16:45:00+00:00,2025-11-23 17:30:00+00:00,SHORT,86632.4,86615.07351999999,86844.3576,86861.72647152,86881.0,86706.5,True,False,86844.3576,85781.5,STOP_LOSS,0.001,-0.2466529515200091,0.08673839999576,-0.3333913515157691,4.0144821417111665,290.35560924296453,neutral
2025-11-23 19:45:00+00:00,2025-11-23 20:15:00+00:00,SHORT,87285.7,87268.24286,87482.79539999999,87500.29195907999,87620.1,87370.7,True,False,87482.79539999999,85781.5,STOP_LOSS,0.001,-0.23204909907998808,0.08738426740954,-0.3194333664895281,7.631837171238219,272.8063067358501,neutral
2025-11-23 23:00:00+00:00,2025-11-24 00:15:00+00:00,SHORT,87331.9,87314.43362,85781.5,85798.6563,86354.9,83750.0,False,True,87482.79539999999,85781.5,TAKE_PROFIT,0.001,1.5157773199999938,0.08655654496000001,1.4292207750399937,10.274667087267446,363.5473383522876,neutral
2025-11-25 01:45:00+00:00,2025-11-25 02:00:00+00:00,SHORT,87671.1,87653.56578,87790.0023,87807.56030046,87856.0,87594.7,True,False,87790.0023,80000.0,STOP_LOSS,0.001,-0.1539945204599935,0.08773056304023,-0.2417250835002235,64.51599338280961,1724.880219190949,neutral
2025-11-25 02:15:00+00:00,2025-11-25 02:45:00+00:00,SHORT,87591.0,87573.48180000001,87790.0023,87807.56030046,87832.4,80000.0,True,True,87790.0023,80000.0,STOP_LOSS,0.001,-0.2340785004599893,0.08769052105023001,-0.3217690215102193,38.1452877680322,1522.5288624656653,neutral
2025-11-25 17:45:00+00:00,2025-11-25 23:00:00+00:00,SHORT,87604.4,87586.87912,87751.7641,87769.31445281999,87756.0,87355.7,True,False,87751.7641,86129.1,STOP_LOSS,0.001,-0.18243533281999408,0.08767809678641,-0.27011342960640405,10.011257830095165,452.55381833188983,neutral
2025-11-26 13:30:00+00:00,2025-11-26 14:45:00+00:00,LONG,86950.1,86967.49002,86784.2289,86766.87205422,87513.0,86761.9,True,False,86784.2289,87897.4,STOP_LOSS,0.001,-0.20061796577999486,0.08686718103711,-0.28748514681710485,5.711061179433704,199.859769932291,neutral
2025-11-29 02:45:00+00:00,2025-11-29 04:00:00+00:00,LONG,90780.6,90798.75612,90638.0712,90619.94358576,90684.9,90605.0,True,False,90638.0712,91223.5,STOP_LOSS,0.001,-0.1788125342400017,0.09070934985288001,-0.2695218840928817,3.107442145026086,156.28332575592682,bullish
2025-11-30 14:15:00+00:00,2025-11-30 16:15:00+00:00,SHORT,91523.0,91504.6954,91660.56899999999,91678.90111379999,91750.0,91432.9,True,False,91660.56899999999,90509.8,STOP_LOSS,0.001,-0.17420571379999455,0.0915917982569,-0.26579751205689456,7.3650313660787035,160.76056038997353,bearish
2025-12-01 17:15:00+00:00,2025-12-01 17:30:00+00:00,LONG,84942.6,84959.58852,84706.3089,84689.36763822,85142.7,84674.5,True,False,84706.3089,86521.0,STOP_LOSS,0.001,-0.2702208817799983,0.08482447807911,-0.35504535985910834,6.67989611119496,483.31488210047513,neutral
2025-12-01 23:30:00+00:00,2025-12-02 01:00:00+00:00,SHORT,86495.0,86477.701,86607.521,86624.84250419999,87233.5,86461.8,True,False,86607.521,83862.5,STOP_LOSS,0.001,-0.14714150419998623,0.0865512717521,-0.23369277595208623,23.395632815209208,348.47747418362826,neutral
2025-12-02 02:45:00+00:00,2025-12-02 03:30:00+00:00,SHORT,86504.5,86487.1991,86607.521,86624.84250419999,86746.7,86190.0,True,False,86607.521,86175.2,STOP_LOSS,0.001,-0.13764340419998916,0.0865560208021,-0.22419942500208917,3.196435678162939,300.5829588680722,neutral
2025-12-03 22:15:00+00:00,2025-12-03 22:30:00+00:00,SHORT,93379.8,93361.12404000001,93546.453,93565.1622906,93631.6,93309.0,True,False,93546.453,91696.4,STOP_LOSS,0.001,-0.2040382505999878,0.0934631431653,-0.29750139376528784,10.101228300721248,308.9787051419924,neutral
2025-12-04 19:30:00+00:00,2025-12-04 20:00:00+00:00,LONG,91925.7,91944.08514,91773.135,91754.780373,92112.3,91751.9,True,False,91773.135,93217.9,STOP_LOSS,0.001,-0.18930476699999418,0.09184943275650001,-0.2811541997564942,8.469832530396731,404.6208218337502,neutral
2025-12-06 15:15:00+00:00,2025-12-06 15:30:00+00:00,SHORT,89614.1,89596.17718000001,89811.92219999999,89829.88458443999,89866.1,89550.3,True,False,89811.92219999999,89218.4,STOP_LOSS,0.001,-0.23370740443997784,0.08971303088222,-0.32342043532219783,2.0002810604676857,141.7288572422724,neutral
2025-12-06 20:30:00+00:00,2025-12-06 21:15:00+00:00,LONG,89532.5,89550.4065,89431.6788,89413.79246424,89501.2,89412.0,True,False,89431.6788,90116.1,STOP_LOSS,0.001,-0.13661403575999428,0.08948209948211999,-0.22609613524211428,5.788465124398166,133.92637769420483,neutral
2025-12-10 15:00:00+00:00,2025-12-10 15:15:00+00:00,LONG,92066.7,92085.11334,91894.3137,91875.93483726,92078.3,91856.0,True,False,91894.3137,93084.6,STOP_LOSS,0.001,-0.2091785027399892,0.09198052408863,-0.30115902682861917,5.9047615732805845,195.19537913850266,bullish
2025-12-10 15:45:00+00:00,2025-12-10 16:00:00+00:00,LONG,92026.5,92044.9053,91894.3137,91875.93483726,92204.0,91869.8,True,False,91894.3137,93084.6,STOP_LOSS,0.001,-0.1689704627399915,0.09196042006863,-0.26093088280862153,8.004611673070478,209.84801310761392,bullish
2025-12-11 16:15:00+00:00,2025-12-11 16:30:00+00:00,LONG,89528.7,89546.60574,89410.5,89392.6179,89982.9,89244.9,True,False,89410.5,90451.4,STOP_LOSS,0.001,-0.1539878400000016,0.08946961182000002,-0.2434574518200016,7.8062605752962755,627.4428572080116,neutral
2025-12-13 14:30:00+00:00,2025-12-13 17:00:00+00:00,LONG,90157.2,90175.23143999999,90015.894,89997.8908212,90080.4,89981.9,True,False,90015.894,95346.6,STOP_LOSS,0.001,-0.17734061879999355,0.0900865611306,-0.26742717993059356,36.72455522058599,1064.873108676477,neutral
2025-12-13 21:45:00+00:00,2025-12-14 09:30:00+00:00,LONG,90155.5,90173.5311,90015.894,89997.8908212,92000.0,89989.3,True,False,90015.894,94500.0,STOP_LOSS,0.001,-0.17564027879999777,0.0900857109606,-0.2657259897605978,31.119722648023775,628.6111725369814,neutral
2025-12-18 03:15:00+00:00,2025-12-18 03:30:00+00:00,SHORT,86306.0,86288.7388,86427.24089999999,86444.52634817999,86482.8,86225.2,True,False,86427.24089999999,85288.4,STOP_LOSS,0.001,-0.1557875481799856,0.08636663257409,-0.2421541807540756,8.39320724277114,249.69963670299137,bearish
2025-12-18 09:00:00+00:00,2025-12-18 09:15:00+00:00,SHORT,86764.6,86747.24708,86913.22639999999,86930.60904527998,86982.1,86763.0,True,False,86913.22639999999,85823.4,STOP_LOSS,0.001,-0.18336196527998255,0.08683892806263999,-0.27020089334262254,6.332656916941697,169.66997287645412,neutral
2025-12-19 19:15:00+00:00,2025-12-22 00:00:00+00:00,LONG,87570.4,87587.91407999999,89300.5,89282.63990000001,89406.1,88596.2,False,True,87449.9625,89300.5,TAKE_PROFIT,0.001,1.6947258200000215,0.08843527699,1.6062905430100214,14.365127140633156,403.3842951588871,neutral
2025-12-22 13:30:00+00:00,2025-12-22 14:00:00+00:00,SHORT,89700.0,89682.06,89932.74289999998,89950.72944857998,90063.9,89843.1,True,False,89932.74289999998,88065.0,STOP_LOSS,0.001,-0.2686694485799817,0.08981639472428998,-0.3584858433042717,7.024918912671966,217.07066188314604,bearish
2025-12-23 05:15:00+00:00,2025-12-23 05:30:00+00:00,LONG,87942.0,87959.5884,87805.2069,87787.64585862,87942.0,87586.0,True,False,87805.2069,88856.8,STOP_LOSS,0.001,-0.17194254137999088,0.08787361712931,-0.25981615850930084,6.687471809616379,196.75664422436978,neutral
2025-12-23 19:00:00+00:00,2025-12-23 19:15:00+00:00,SHORT,87786.9,87769.34262,87926.23839999999,87943.82364767998,87951.1,87611.0,True,False,87926.23839999999,86601.8,STOP_LOSS,0.001,-0.17448102767998352,0.08785658313384,-0.2623376108138235,8.505193112595297,300.52743657785715,neutral
2025-12-24 23:15:00+00:00,2025-12-25 02:30:00+00:00,SHORT,87523.0,87505.4954,87687.59999999999,87705.13751999999,87803.0,87650.0,True,False,87687.59999999999,86390.8,STOP_LOSS,0.001,-0.19964211999998951,0.08760531646,-0.2872474364599895,6.878493317132789,143.6976882225988,bearish
2025-12-26 01:00:00+00:00,2025-12-26 02:15:00+00:00,LONG,87200.0,87217.44,88461.0,88443.3078,89160.4,88003.1,False,True,87111.90090000001,88461.0,TAKE_PROFIT,0.001,1.2258677999999927,0.08783037390000001,1.1380374260999928,14.313426584381816,199.91999691415302,bullish
2025-12-29 14:15:00+00:00,2025-12-29 14:30:00+00:00,LONG,87488.0,87505.4976,87955.7,87938.10886,88053.0,87313.5,False,True,87303.1095,87955.7,TAKE_PROFIT,0.001,0.4326112599999906,0.08772180323,0.3448894567699906,2.529605361011042,236.81911158262568,bullish
2026-01-06 10:00:00+00:00,2026-01-06 10:15:00+00:00,LONG,93533.9,93552.60677999999,93414.492,93395.8091016,93588.0,93000.0,True,False,93414.492,93959.9,STOP_LOSS,0.001,-0.15679767839999112,0.0934742079408,-0.2502718863407911,3.567600160793372,322.6150913982948,bullish
